step,time,abs_l2_pe1,rel_l2_pe1,abs_l2_pe2,rel_l2_pe2,abs_l2_pe3,rel_l2_pe3
220,0.22,2.077955262737782e-05,8.952539343223289e-05,0.0006249135889368496,0.001785466098644412,0.002472618702316826,0.005773688291116344
221,0.221,2.050092807740303e-05,8.804778741080861e-05,0.0006249492530942791,0.001780431898737488,0.002474991935756492,0.005764894465063945
222,0.222,2.025167372130691e-05,8.670566350862374e-05,0.0006249854697083448,0.001775438106258466,0.002477358489144668,0.005756160718472606
223,0.223,2.003171381361169e-05,8.549740847293236e-05,0.0006250222148177141,0.001770484165436398,0.002479718404713805,0.005747486345457963
224,0.224,1.984086884730133e-05,8.442099219977122e-05,0.0006250594639556329,0.001765569527947686,0.002482071724300609,0.005738870651773322
225,0.225,1.967885183106351e-05,8.347395823654699e-05,0.0006250971921285223,0.001760693652691058,0.00248441848934955,0.005730312954561451
226,0.226,1.954526670826829e-05,8.265342348276162e-05,0.0006251353737968385,0.001755856005574083,0.002486758740923363,0.005721812582129249
227,0.227,1.943960905713366e-05,8.195608747975758e-05,0.0006251739828518515,0.001751056059293289,0.002489092519707963,0.005713368873715259
228,0.228,1.936126910871821e-05,8.137825124015301e-05,0.00062521299259825,0.001746293293135557,0.002491419866003675,0.005704981179232068
229,0.229,1.930953700465733e-05,8.091584508954799e-05,0.0006252523757333876,0.00174156719277471,0.002493740819746029,0.005696648859082655
230,0.23,1.928361011215574e-05,8.056446457097541e-05,0.0006252921043270401,0.001736877250074241,0.002496055420493325,0.005688371283905797
231,0.231,1.928260211622436e-05,8.031941308037745e-05,0.0006253321498014591,0.001732222962895251,0.002498363707448987,0.005680147834407095
232,0.232,1.930555353889401e-05,8.017574964247614e-05,0.0006253724829130238,0.001727603834913201,0.002500665719451711,0.005671977901121564
233,0.233,1.935144328407512e-05,8.012834006360551e-05,0.0006254130737338861,0.0017230193754387,0.002502961494978202,0.005663860884209997
234,0.234,1.941920079041167e-05,8.017190967296878e-05,0.0006254538916324319,0.001718469099239148,0.002505251072159465,0.005655796193291799
235,0.235,1.950771837812018e-05,8.030109592118692e-05,0.0006254949052544237,0.001713952526366114,0.002507534488773524,0.00564778324722854
236,0.236,1.961586341081653e-05,8.051049928934012e-05,0.0006255360825079843,0.001709469181997185,0.002509811782259738,0.005639821473961781
237,0.237,1.97424899386058e-05,8.079473118282159e-05,0.0006255773905415671,0.001705018596261948,0.002512082989708488,0.005631910310299286
238,0.238,1.988644955356738e-05,8.11484577794074e-05,0.000625618795733274,0.001700600304102956,0.00251434814787438,0.005624049201759557
239,0.239,2.00466012534568e-05,8.156643908737613e-05,0.0006256602636677445,0.001696213845105825,0.002516607293183633,0.0056162376024071
240,0.24,2.022182017851823e-05,8.204356276622951e-05,0.0006257017591259723,0.001691858763368072,0.002518860461728977,0.005608474974663828
241,0.241,2.041100514738229e-05,8.257487251914974e-05,0.0006257432460661671,0.001687534607346701,0.002521107689278832,0.005600760789157219
242,0.242,2.061308497553654e-05,8.315559110192683e-05,0.0006257846876105874,0.001683240929725076,0.00252334901127708,0.005593094524550782
243,0.243,2.082702360293065e-05,8.378113816456794e-05,0.0006258260460303626,0.001678977287277337,0.002525584462853591,0.005585475667402918
244,0.244,2.105182409460632e-05,8.444714328590811e-05,0.0006258672827324743,0.001674743240741559,0.002527814078815595,0.005577903711986703
245,0.245,2.128653160210868e-05,8.514945464822127e-05,0.0006259083582472186,0.001670538354696861,0.002530037893668772,0.005570378160179582
246,0.246,2.153023539068604e-05,8.588414385698029e-05,0.0006259492322135362,0.001666362197437494,0.002532255941605759,0.005562898521284145
247,0.247,2.178207004403269e-05,8.664750742597649e-05,0.0006259898633700989,0.001662214340864997,0.002534468256514711,0.005555464311897022
248,0.248,2.20412159620564e-05,8.743606545073909e-05,0.0006260302095418327,0.001658094360370486,0.002536674871987746,0.0055480750557809
249,0.249,2.230689926254461e-05,8.824655796303009e-05,0.0006260702276318459,0.001654001834733792,0.002538875821317311,0.005540730283713107
250,0.25,2.257839119173953e-05,8.90759394248798e-05,0.00062610987360941,0.001649936346014395,0.002541071137500958,0.005533429533356138
251,0.251,2.285500714053891e-05,8.992137177770963e-05,0.0006261491025031757,0.001645897479458433,0.002543260853247872,0.005526172349134814
252,0.252,2.313610535192103e-05,9.078021640917447e-05,0.0006261878683916565,0.001641884823400474,0.002545445000982647,0.005518958282111021
253,0.253,2.342108539671239e-05,9.165002535918427e-05,0.0006262261243964654,0.001637897969174748,0.002547623612843363,0.005511786889848317
254,0.254,2.370938648084047e-05,9.252853202494097e-05,0.0006262638226759326,0.001633936511029188,0.002549796720688667,0.005504657736299582
255,0.255,2.400048564124564e-05,9.341364159596534e-05,0.0006263009144191822,0.001630000046042527,0.002551964356102188,0.005497570391691611
256,0.256,2.429389587576156e-05,9.43034213990234e-05,0.0006263373498406083,0.001626088174044228,0.002554126550395028,0.005490524432407824
257,0.257,2.458916424473889e-05,9.519609129986291e-05,0.0006263730781770784,0.001622200497543335,0.002556283334602686,0.005483519440862292
258,0.258,2.48858699753707e-05,9.609001427923904e-05,0.0006264080476838005,0.001618336621655213,0.002558434739500256,0.005476555005415406
259,0.259,2.518362259112571e-05,9.698368726530654e-05,0.0006264422056325263,0.001614496154036135,0.00256058079559121,0.005469630720235139
260,0.26,2.548206008699218e-05,9.787573229622669e-05,0.0006264754983094591,0.001610678704818417,0.002562721533124755,0.005462746185222488
261,0.261,2.578084716270566e-05,9.876488805267292e-05,0.0006265078710149872,0.001606883886551789,0.002564856982088416,0.005455901005886051
262,0.262,2.607967352425257e-05,9.965000179192244e-05,0.0006265392680641944,0.001603111314147986,0.002566987172216868,0.005449094793253514
263,0.263,2.637825226082693e-05,0.0001005300217027909,0.000626569632787868,0.001599360604827902,0.002569112132987877,0.005442327163758288
264,0.264,2.667631830117566e-05,0.0001014039896879624,0.0006265989075342666,0.001595631378071972,0.002571231893634672,0.005435597739163129
265,0.265,2.697362695194644e-05,0.0001022710345752108,0.0006266270336726465,0.001591923255576077,0.002573346483139667,0.005428906146446426
266,0.266,2.726995251653737e-05,0.0001031303657434578,0.0006266539515965935,0.001588235861208079,0.002575455930247789,0.005422252017732021
267,0.267,2.756508699718488e-05,0.0001039812671659404,0.0006266796007294394,0.001584568820970676,0.002577560263455981,0.005415634990170752
268,0.268,2.785883887512985e-05,0.0001048230918430783,0.0006267039195296255,0.001580921762965032,0.00257965951102647,0.00540905470587442
269,0.269,2.815103196818894e-05,0.0001056552566150438,0.0006267268454965756,0.001577294317356588,0.002581753700982961,0.005402510811815389
270,0.27,2.844150436274395e-05,0.000106477237335662,0.0006267483151797651,0.001573686116349924,0.002583842861121085,0.005396002959758315
271,0.271,2.873010741580784e-05,0.0001072885643845989,0.0006267682641858519,0.001570096794159299,0.002585927019000192,0.005389530806154314
272,0.272,2.901670482494094e-05,0.0001080888185032098,0.0006267866271883141,0.001566525986986411,0.002588006201953545,0.005383094012076039
273,0.273,2.930117176139097e-05,0.000108877626930797,0.0006268033379371671,0.001562973332998944,0.00259008043708791,0.005376692243131892
274,0.274,2.958339406327728e-05,0.000109654659823927,0.0006268183292715957,0.001559438472317084,0.002592149751290066,0.005370325169396474
275,0.275,2.98632674849262e-05,0.0001104196269391701,0.0006268315331306309,0.001555921046995721,0.002594214171223472,0.005363992465322355
276,0.276,3.014069699959467e-05,0.000111172274564239,0.0006268428805642092,0.001552420701008209,0.002596273723333673,0.005357693809671573
277,0.277,3.041559615044426e-05,0.000111912382674062,0.0006268523017515372,0.001548937080248644,0.002598328433850682,0.005351428885442777
278,0.278,3.068788644856827e-05,0.0001126397623033012,0.0006268597260103511,0.001545469832512193,0.002600378328786923,0.005345197379789996
279,0.279,3.095749681344155e-05,0.0001133542531144407,0.0006268650818158941,0.001542018607499738,0.002602423433946878,0.00533899898396823
280,0.28,3.122436305293462e-05,0.0001140557211474593,0.0006268682968163172,0.001538583056814178,0.00260446377492872,0.005332833393262974
281,0.281,3.148842738139476e-05,0.0001147440567423721,0.0006268692978462261,0.001535162833952405,0.002606499377117301,0.005326700306904068
282,0.282,3.174963797127638e-05,0.00011541917261512,0.0006268680109505953,0.001531757594323141,0.002608530265697969,0.005320599428023353
283,0.283,3.200794853677215e-05,0.0001160810020784656,0.0006268643613976219,0.001528366995237934,0.002610556465645694,0.00531453046356356
284,0.284,3.22633179479409e-05,0.0001167294973998506,0.0006268582737015577,0.001524990695926674,0.002612578001744484,0.005308493124250157
285,0.285,3.251570987142206e-05,0.000117364628279719,0.0006268496716407169,0.001521628357541707,0.002614594898571221,0.005302487124492048
286,0.286,3.276509243656483e-05,0.0001179863804439251,0.0006268384782789175,0.001518279643170358,0.002616607180511477,0.00529651218234856
287,0.287,3.301143792628626e-05,0.0001185947543457885,0.0006268246159867447,0.001514944217847214,0.002618614871758441,0.005290568019463702
288,0.288,3.325472248817812e-05,0.0001191897639598087,0.000626808006463445,0.001511621748568148,0.002620617996305432,0.005284654360988188
289,0.289,3.349492586710373e-05,0.0001197714356698882,0.0006267885707605063,0.001508311904308308,0.002622616577958363,0.005278770935543617
290,0.29,3.373203115593655e-05,0.0001203398072384683,0.0006267662293041848,0.001505014356037811,0.002624610640335906,0.005272917475162393
291,0.291,3.396602456379492e-05,0.0001208949268529089,0.0006267409019201456,0.0015017287767425,0.002626600206871374,0.005267093715232994
292,0.292,3.419689520060481e-05,0.0001214368522436055,0.000626712507856666,0.001498454841441254,0.002628585300809754,0.00526129939443557
293,0.293,3.442463487564272e-05,0.0001219656498643153,0.0006266809658113958,0.001495192227211921,0.002630565945211199,0.005255534254692823
294,0.294,3.464923791120439e-05,0.000122481394137674,0.0006266461939572106,0.001491940613214938,0.002632542162963974,0.005249798041140011
295,0.295,3.487070096827131e-05,0.0001229841667537621,0.0006266081099663412,0.001488699680712903,0.00263451397676766,0.005244090502036888
296,0.296,3.508902288372855e-05,0.0001234740560192583,0.0006265666310400135,0.001485469113103161,0.002636481409147122,0.005238411388742064
297,0.297,3.530420451984489e-05,0.000123951156258809,0.0006265216739330422,0.001482248595938358,0.002638444482452159,0.005232760455659888
298,0.298,3.551624862215926e-05,0.0001244155672542489,0.0006264731549837274,0.001479037816959473,0.002640403218864008,0.005227137460201784
299,0.299,3.57251596883423e-05,0.0001248673937299949,0.0006264209901399304,0.001475836466119718,0.002642357640378542,0.005221542162702184
300,0.3,3.593094384533394e-05,0.0001253067448744551,0.0006263650949887705,0.001472644235616953,0.002644307768836684,0.005215974326429738
301,0.301,3.613360873436734e-05,0.0001257337338954715,0.000626305384785896,0.001469460819924791,0.002646253625895287,0.005210433717480354
302,0.302,3.633316340372834e-05,0.00012614847760874,0.0006262417744828906,0.001466285915819367,0.002648195233058051,0.005204920104791229
303,0.303,3.65296182091359e-05,0.0001265510960582409,0.0006261741787607037,0.001463119222420125,0.002650132611651743,0.0051994332600464
304,0.304,3.672298471925365e-05,0.0001269417121595689,0.0006261025120528038,0.001459960441206126,0.002652065782851015,0.005193972957680214
305,0.305,3.691327562919748e-05,0.000127320451375649,0.0006260266885839762,0.001456809276069165,0.002653994767654807,0.005188538974785299
306,0.306,3.710050467778383e-05,0.000127687441409689,0.0006259466223923082,0.001453665433327104,0.002655919586911076,0.005183131091117074
307,0.307,3.72846865716745e-05,0.0001280428119259093,0.0006258622273657644,0.001450528621771359,0.002657840261306381,0.005177749089029846
308,0.308,3.74658369131129e-05,0.0001283866942862806,0.0006257734172706891,0.00144739855269517,0.002659756811365765,0.005172392753433675
309,0.309,3.764397213333374e-05,0.0001287192213101355,0.0006256801057829669,0.001444274939928063,0.002661669257468454,0.005167061871783163
310,0.31,3.78191094294485e-05,0.0001290405270487823,0.0006255822065179035,0.001441157499867063,0.002663577619825641,0.005161756233993131
311,0.311,3.79912667056758e-05,0.0001293507465778489,0.0006254796330653063,0.00143804595151981,0.002665481918507577,0.005156475632450643
312,0.312,3.816046251787193e-05,0.0001296500158035162,0.0006253722990149658,0.001434940016525285,0.002667382173425609,0.005151219861940684
313,0.313,3.832671602250216e-05,0.0001299384712862966,0.0006252601179950779,0.00143183941920422,0.002669278404343659,0.005145988719629169
314,0.314,3.849004692752132e-05,0.0001302162500735164,0.0006251430036963718,0.001428743886576374,0.00267117063088067,0.005140782005029634
315,0.315,3.86504754470761e-05,0.0001304834895468089,0.000625020869910508,0.001425653148410557,0.002673058872496686,0.005135599519938525
316,0.316,3.880802225934208e-05,0.0001307403272820923,0.0006248936305569402,0.001422566937247754,0.002674943148524632,0.005130441068459801
317,0.317,3.896270846577259e-05,0.0001309869009160224,0.0006247611997143074,0.001419484988434764,0.002676823478134027,0.005125306456898394
318,0.318,3.911455555397606e-05,0.0001312233480262792,0.0006246234916566819,0.001416407040168526,0.002678699880364879,0.005120195493790228
319,0.319,3.926358536262573e-05,0.0001314498060201047,0.0006244804208777139,0.001413332833512732,0.002680572374111503,0.00511510798983577
320,0.32,3.940982004779787e-05,0.000131666412028978,0.0006243319021290385,0.001410262112446817,0.002682440978126951,0.005110043757874246
321,0.321,3.955328205265487e-05,0.0001318733028156904,0.0006241778504461303,0.001407194623886123,0.002684305711026494,0.005105002612856483
322,0.322,3.969399407762327e-05,0.0001320706146841832,0.0006240181811819539,0.001404130117719756,0.002686166591288123,0.005099984371812768
323,0.323,3.983197905346944e-05,0.000132258483400051,0.0006238528100364786,0.001401068346838773,0.002688023637256937,0.005094988853828321
324,0.324,3.996726011517311e-05,0.0001324370441146255,0.0006236816530886129,0.001398009067169817,0.002689876867133251,0.00509001587998889
325,0.325,4.009986057817254e-05,0.0001326064312977568,0.0006235046268265761,0.001394952037704952,0.002691726298996222,0.005085065273394105
326,0.326,4.022980391515312e-05,0.0001327667786731597,0.0006233216481749451,0.00139189702052407,0.002693571950784534,0.005080136859089551
327,0.327,4.035711373510606e-05,0.0001329182191619523,0.0006231326345308325,0.001388843780837476,0.00269541384031103,0.005075230464064509
328,0.328,4.048181376324497e-05,0.0001330608848296301,0.0006229375037869821,0.001385792086999191,0.002697251985252058,0.005070345917201512
329,0.329,4.060392782183727e-05,0.0001331949068366167,0.0006227361743658218,0.0013827417105446,0.002699086403167399,0.005065483049284698
330,0.33,4.072347981290482e-05,0.0001333204153954669,0.0006225285652470587,0.001379692426213512,0.002700917111475797,0.005060641692924917
331,0.331,4.08404937012098e-05,0.0001334375397294254,0.0006223145959961252,0.001376644011975146,0.002702744127476371,0.005055821682571311
332,0.332,4.095499349893907e-05,0.0001335464080369624,0.0006220941867924541,0.001373596249052582,0.002704567468348588,0.005051022854483713
333,0.333,4.106700325083574e-05,0.0001336471474581098,0.0006218672584604587,0.001370548921953091,0.002706387151139326,0.005046245046680544
334,0.334,4.117654702065044e-05,0.0001337398840454043,0.0006216337324924893,0.001367501818480767,0.002708203192777987,0.005041488098940232
335,0.335,4.128364887761934e-05,0.0001338247427351959,0.0006213935310815331,0.001364454729770483,0.002710015610068577,0.005036751852760094
336,0.336,4.138833288514212e-05,0.000133901847326326,0.0006211465771434253,0.001361407450298743,0.002711824419703988,0.005032036151356544
337,0.337,4.14906230883511e-05,0.0001339713204554076,0.0006208927943468951,0.001358359777911747,0.002713629638247238,0.005027340839604546
338,0.338,4.15905435042635e-05,0.0001340332835806371,0.0006206321071392311,0.001355311513843751,0.00271543128214883,0.005022665764044867
339,0.339,4.168811811131654e-05,0.0001340878569637418,0.0006203644407704243,0.001352262462732091,0.002717229367743958,0.005018010772853803
340,0.34,4.178337083993718e-05,0.0001341351596553806,0.0006200897213201043,0.001349212432638333,0.002719023911248168,0.005013375715810771
341,0.341,4.187632556369479e-05,0.0001341753094824955,0.0006198078757232007,0.001346161235066562,0.0027208149287643,0.005008760444287277
342,0.342,4.196700609094193e-05,0.0001342084230373079,0.0006195188317894884,0.001343108684968443,0.002722602436282382,0.005004164811222936
343,0.343,4.205543615718152e-05,0.0001342346156686804,0.0006192225182364588,0.00134005460077725,0.002724386449679016,0.004999588671101195
344,0.344,4.214163941767557e-05,0.000134254001474264,0.0006189188647025723,0.001336998804399224,0.002726166984717871,0.004995031879927273
345,0.345,4.222563944075518e-05,0.000134266693294904,0.0006186078017788533,0.001333941121244903,0.00272794405705945,0.004990494295223822
346,0.346,4.230745970107077e-05,0.00013427280270883,0.0006182892610261924,0.00133088138022943,0.002729717682242685,0.004985975775974739
347,0.347,4.238712357380097e-05,0.0001342724400288879,0.00061796317499872,0.001327819413786098,0.002731487875711577,0.004981476182652406
348,0.348,4.24646543295515e-05,0.0001342657143019017,0.0006176294772672692,0.001324755057880119,0.002733254652791656,0.004976995377153238
349,0.349,4.254007512830943e-05,0.0001342527333049933,0.0006172881024359035,0.00132168815200756,0.002735018028707257,0.004972533222807944
350,0.35,4.261340901505033e-05,0.0001342336035470758,0.0006169389861677499,0.001318618539214373,0.002736778018579121,0.004968089584356743
351,0.351,4.268467891509044e-05,0.0001342084302694599,0.0006165820652002681,0.001315546066092796,0.002738534637420781,0.004963664327922023
352,0.352,4.275390763008302e-05,0.0001341773174483963,0.0006162172773669843,0.001312470582791809,0.002740287900142689,0.004959257320995943
353,0.353,4.282111783379688e-05,0.0001341403677968473,0.0006158445616169866,0.001309391943022782,0.00274203782155022,0.004954868432417084
354,0.354,4.288633206853843e-05,0.0001340976827681717,0.0006154638580308457,0.001306310004057729,0.002743784416357064,0.00495049753237531
355,0.355,4.294957274177821e-05,0.000134049362560344,0.000615075107838593,0.001303224626732042,0.002745527699161533,0.004946144492349308
356,0.356,4.301086212311329e-05,0.0001339955061211049,0.0006146782534400695,0.001300135675452418,0.002747267684475976,0.004941809185141571
357,0.357,4.307022234132986e-05,0.0001339362111532941,0.000614273238417348,0.001297043018188046,0.002749004386708375,0.004937491484826128
358,0.358,4.312767538175269e-05,0.0001338715741209578,0.0006138600075556114,0.001293946526479953,0.002750737820165316,0.004933191266735814
359,0.359,4.31832430834848e-05,0.0001338016902549697,0.0006134385068514752,0.001290846075423918,0.002752467999061345,0.004928908407461147
360,0.36,4.323694713773003e-05,0.0001337266535618935,0.0006130086835358729,0.001287741543684299,0.002754194937516198,0.004924642784827623
361,0.361,4.328880908494152e-05,0.000133646556829043,0.0006125704860834642,0.00128463281347973,0.002755918649549351,0.004920394277868464
362,0.362,4.333885031385393e-05,0.0001335614916352388,0.0006121238642267927,0.001281519770578832,0.002757639149089346,0.004916162766824247
363,0.363,4.338709205878068e-05,0.000133471548356046,0.0006116687689726182,0.001278402304300873,0.002759356449970982,0.004911948133120979
364,0.364,4.343355539905332e-05,0.0001333768161754766,0.0006112051526106202,0.001275280307500517,0.002761070565933267,0.004907750259349706
365,0.365,4.347826125665403e-05,0.0001332773830919577,0.0006107329687282161,0.001272153676565635,0.002762781510630185,0.004903569029269499
366,0.366,4.352123039571919e-05,0.0001331733359299127,0.0006102521722218865,0.001269022311408047,0.002764489297616166,0.004899404327765324
367,0.367,4.356248342077454e-05,0.0001330647603472803,0.0006097627193058279,0.001265886115448911,0.002766193940365285,0.0048952560408664
368,0.368,4.360204077628658e-05,0.0001329517408469046,0.0006092645675264604,0.001262744995616534,0.002767895452253886,0.00489112405569952
369,0.369,4.363992274551014e-05,0.0001328343607856124,0.0006087576757697494,0.00125959886232947,0.002769593846570369,0.004887008260491221
370,0.37,4.367614944979032e-05,0.0001327127023845198,0.0006082420042688684,0.00125644762948064,0.002771289136524573,0.004882908544569178
371,0.371,4.371074084757208e-05,0.000132586846738276,0.00060771751461717,0.001253291214432663,0.002772981335225248,0.004878824798307218
372,0.372,4.374371673444945e-05,0.0001324568738273217,0.0006071841697742394,0.001250129537999158,0.002774670455710667,0.004874756913164978
373,0.373,4.377509674249468e-05,0.0001323228625277695,0.0006066419340738602,0.001246962524430211,0.002776356510921792,0.004870704781625839
374,0.374,4.380490033965194e-05,0.0001321848906213425,0.0006060907732305018,0.001243790101395153,0.002778039513718143,0.004866668297210675
375,0.375,4.383314682969378e-05,0.0001320430348068343,0.0006055306543468771,0.001240612199967805,0.002779719476875583,0.00486264735445978
376,0.376,4.385985535181368e-05,0.0001318973707103207,0.0006049615459199416,0.001237428754608763,0.002781396413089169,0.00485864184892437
377,0.377,4.388504488088002e-05,0.0001317479728971901,0.0006043834178480089,0.001234239703150295,0.002783070334970863,0.004854651677148446
378,0.378,4.390873422741774e-05,0.0001315949148831869,0.0006037962414319174,0.001231044986769363,0.002784741255042981,0.004850676736644072
379,0.379,4.393094203704483e-05,0.0001314382691436667,0.0006031999893850972,0.001227844549979107,0.002786409185761143,0.00484671692591845
380,0.38,4.395168679113498e-05,0.0001312781071263668,0.0006025946358313078,0.001224638340595557,0.002788074139491141,0.004842772144420039
381,0.381,4.397098680688882e-05,0.0001311144992622313,0.0006019801563151883,0.001221426309730654,0.002789736128520607,0.004838842292546336
382,0.382,4.398886023734816e-05,0.0001309475149759211,0.0006013565278001625,0.001218208411759898,0.002791395165054518,0.004834927271623379
383,0.383,4.400532507188827e-05,0.0001307772226975852,0.0006007237286734678,0.001214984604304851,0.002793051261231421,0.004831026983921188
384,0.384,4.402039913660504e-05,0.0001306036898741519,0.0006000817387466895,0.001211754848206788,0.002794704429100569,0.004827141332602109
385,0.385,4.403410009438264e-05,0.0001304269829795288,0.000599430539260221,0.001208519107508622,0.002796354680640827,0.004823270221741193
386,0.386,4.40464454458981e-05,0.0001302471675274146,0.0005987701128817248,0.001205277349425039,0.00279800202774969,0.004819413556295238
387,0.387,4.40574525293411e-05,0.0001300643080801533,0.000598100443708135,0.001202029544320178,0.002799646482254076,0.00481557124210985
388,0.388,4.406713852137422e-05,0.0001298784682611153,0.0005974215172669422,0.001198775665684075,0.002801288055907573,0.004811743185902871
389,0.389,4.407552043795709e-05,0.0001296897107665081,0.0005967333205147911,0.001195515690104164,0.00280292676038035,0.004807929295235501
390,0.39,4.408261513429585e-05,0.0001294980973744647,0.000596035841835202,0.001192249597235297,0.002804562607281033,0.00480412947853894
391,0.391,4.408843930614438e-05,0.0001293036889579663,0.0005953290710432303,0.001188977369784033,0.00280619560813382,0.004800343645063629
392,0.392,4.409300948975009e-05,0.0001291065454936259,0.000594612999377231,0.001185698993467481,0.002807825774394657,0.004796571704896111
393,0.393,4.40963420632668e-05,0.0001289067260746394,0.0005938876195028375,0.001182414456996886,0.002809453117455762,0.004792813568956205
394,0.394,4.409845324707625e-05,0.0001287042889203886,0.0005931529255071621,0.001179123752042032,0.002811077648625692,0.004789069148951843
395,0.395,4.409935910461741e-05,0.0001284992913873852,0.0005924089128963647,0.001175826873202753,0.002812699379149492,0.00478533835740326
396,0.396,4.409907554321385e-05,0.0001282917899800765,0.000591655578595906,0.001172523817986138,0.002814318320203795,0.004781621107624205
397,0.397,4.409761831461627e-05,0.0001280818403606718,0.0005908929209433513,0.001169214586769247,0.002815934482887365,0.00477791731369554
398,0.398,4.409500301648127e-05,0.0001278694973615638,0.0005901209396875186,0.001165899182774826,0.002817547878238104,0.004774226890484234
399,0.399,4.409124509232686e-05,0.0001276548149931809,0.0005893396359817691,0.00116257761203571,0.002819158517235667,0.004770549753637819
400,0.4,4.408635983326403e-05,0.0001274378464568582,0.0005885490123818973,0.001159249883368783,0.002820766410756842,0.004766885819498512
401,0.401,4.408036237827984e-05,0.0001272186441533817,0.0005877490728399539,0.001155916008341166,0.002822371569659182,0.004763235005236219
402,0.402,4.407326771542198e-05,0.0001269972596940119,0.0005869398227002322,0.001152576001241101,0.002823974004686103,0.004759597228677196
403,0.403,4.406509068243401e-05,0.0001267737439097827,0.0005861212686918528,0.001149229879042448,0.00282557372655108,0.004755972408437972
404,0.404,4.405584596834695e-05,0.0001265481468634393,0.0005852934189259418,0.00114587766137862,0.002827170745888755,0.004752360463833045
405,0.405,4.404554811357656e-05,0.0001263205178569373,0.0005844562828862103,0.00114251937050391,0.002828765073272818,0.004748761314895944
406,0.406,4.40342115112447e-05,0.0001260909054423457,0.0005836098714260828,0.001139155031267978,0.002830356719196461,0.004745174882337185
407,0.407,4.402185040860708e-05,0.0001258593574329293,0.0005827541967569604,0.001135784671073435,0.002831945694112288,0.004741601087602994
408,0.408,4.400847890737109e-05,0.0001256259209109221,0.0005818892724487717,0.001132408319857732,0.002833532008396706,0.004738039852806184
409,0.409,4.3994110964764e-05,0.0001253906422373372,0.0005810151134156748,0.001129026010046393,0.002835115672361946,0.004734491100737909
410,0.41,4.397876039509301e-05,0.0001251535670630615,0.0005801317359100665,0.001125637776522932,0.00283669669626731,0.004730954754878026
411,0.411,4.39624408701174e-05,0.0001249147403364414,0.0005792391575183025,0.001122243656602376,0.002838275090305349,0.004727430739363355
412,0.412,4.394516592022306e-05,0.0001246742063130437,0.0005783373971489499,0.00111884368999061,0.002839850864606021,0.004723918978986535
413,0.413,4.39269489359548e-05,0.0001244320085663208,0.0005774264750276496,0.001115437918756915,0.002841424029229967,0.004720419399176379
414,0.414,4.390780316810506e-05,0.0001241881899940585,0.0005765064126835376,0.001112026387290595,0.002842994594208255,0.004716931926056479
415,0.415,4.388774172968431e-05,0.0001239427928300628,0.0005755772329450207,0.001108609142275926,0.002844562569469993,0.004713456486316089
416,0.416,4.386677759643079e-05,0.0001236958586515848,0.0005746389599304089,0.001105186232657672,0.002846127964913823,0.004709993007321596
417,0.417,4.384492360780545e-05,0.0001234474283880262,0.0005736916190355718,0.001101757709601028,0.00284769079038085,0.004706541417063862
418,0.418,4.382219246845077e-05,0.0001231975423308452,0.0005727352369286246,0.001098323626465622,0.002849251055631184,0.004703101644111111
419,0.419,4.379859674892784e-05,0.0001229462401413142,0.0005717698415374748,0.001094884038766055,0.002850808770387788,0.004699673617674697
420,0.42,4.3774148886657e-05,0.0001226935608587664,0.0005707954620395136,0.001091439004136898,0.002852363944302795,0.004696257267545433
421,0.421,4.374886118739354e-05,0.0001224395429102289,0.0005698121288541751,0.001087988582303593,0.002853916586990329,0.004692852524140758
422,0.422,4.37227458256632e-05,0.0001221842241170528,0.0005688198736322807,0.001084532835047491,0.002855466707987848,0.00468945931843337
423,0.423,4.369581484679209e-05,0.0001219276417058979,0.0005678187292401035,0.001081071826161119,0.002857014316789317,0.004686077581999112
424,0.424,4.366808016692433e-05,0.0001216698323139988,0.0005668087297602609,0.001077605621436017,0.00285855942281953,0.004682707246967181
425,0.425,4.363955357433207e-05,0.0001214108319979554,0.0005657899104687144,0.001074134288605229,0.002860102035464194,0.004679348246063195
426,0.426,4.361024673118083e-05,0.0001211506762436861,0.0005647623078338509,0.001070657897328243,0.002861642164040347,0.004676000512553138
427,0.427,4.358017117374969e-05,0.0001208893999719906,0.0005637259594961141,0.001067176519139267,0.002863179817825053,0.004672663980284119
428,0.428,4.354933831362693e-05,0.0001206270375467441,0.0005626809042664605,0.001063690227431627,0.002864715006033292,0.004669338583641024
429,0.429,4.351775943934528e-05,0.000120363622784209,0.0005616271821078459,0.001060199097410233,0.002866247737818376,0.004666024257540837
430,0.43,4.348544571666928e-05,0.0001200991889585282,0.0005605648341279527,0.001056703206065674,0.002867778022302003,0.004662720937475251
431,0.431,4.345240819003848e-05,0.0001198337688103391,0.0005594939025661746,0.001053202632137837,0.002869305868529836,0.004659428559431386
432,0.432,4.341865778361871e-05,0.0001195673945542124,0.0005584144307815217,0.001049697456081492,0.002870831285518802,0.004656147059962905
433,0.433,4.338420530228183e-05,0.0001193000978858058,0.0005573264632414749,0.001046187760034108,0.002872354282208752,0.004652876376104825
434,0.434,4.334906143249648e-05,0.0001190319099887021,0.0005562300455121262,0.001042673627786257,0.002873874867507558,0.004649616445440674
435,0.435,4.331323674389932e-05,0.0001187628615430275,0.0005551252242409622,0.001039155144738614,0.002875393050261431,0.004646367206048183
436,0.436,4.327674168935784e-05,0.0001184929827298546,0.00055401204715307,0.001035632397884393,0.002876908839277271,0.004643128596529429
