timeHist0,timeHist1,timeHist2,timeHist3
1.560000000000000941e+00,-3.681245526846838589e-01,-2.179396437964329891e+01,-2.177292265195884369e+01
1.580000000000000959e+00,-4.817536741017202084e-01,-2.738254441498503056e+01,-2.729764815690116819e+01
1.600000000000000977e+00,-5.877852522924771339e-01,-3.281388076930588227e+01,-3.263332430155591624e+01
1.620000000000000995e+00,-6.845471059286930560e-01,-3.795349958282123026e+01,-3.765080264314227776e+01
1.640000000000001013e+00,-7.705132427757925839e-01,-4.263721100277562925e+01,-4.220026209082903534e+01
1.660000000000001030e+00,-8.443279255020185170e-01,-4.669553466105083572e+01,-4.612948270887478230e+01
1.680000000000001048e+00,-9.048270524660219083e-01,-4.997588974114837157e+01,-4.930002827865244797e+01
1.700000000000001066e+00,-9.510565162951556406e-01,-5.235683511995399897e+01,-5.159888644121686951e+01
1.720000000000001084e+00,-9.822872507286898314e-01,-5.375411933798788056e+01,-5.294509162348326470e+01
1.740000000000001101e+00,-9.980267284282720031e-01,-5.412112747624092179e+01,-5.329214858144672462e+01
1.760000000000001119e+00,-9.980267284282711149e-01,-5.344671952562211459e+01,-5.262776603523854391e+01
1.780000000000001137e+00,-9.822872507286872779e-01,-5.175270384496893428e+01,-5.097245542915771210e+01
1.800000000000001155e+00,-9.510565162951515328e-01,-4.909212843218821121e+01,-4.837801295479428632e+01
1.820000000000001172e+00,-9.048270524660162462e-01,-4.554853778813244247e+01,-4.492606291892371218e+01
1.840000000000001190e+00,-8.443279255020113006e-01,-4.123536050702415423e+01,-4.072599293577322044e+01
1.860000000000001208e+00,-7.705132427757852565e-01,-3.629364621016942749e+01,-3.591102739998500937e+01
1.880000000000001226e+00,-6.845471059286832860e-01,-3.088566018816745284e+01,-3.063111432552272007e+01
1.900000000000001243e+00,-5.877852522924678080e-01,-2.518202531052445181e+01,-2.504183379816724297e+01
1.920000000000001261e+00,-4.817536741017085511e-01,-1.934231132731651215e+01,-1.928964585674262722e+01
1.940000000000001279e+00,-3.681245526846714800e-01,-1.349352216589847764e+01,-1.349548557943814231e+01
1.960000000000001297e+00,-2.486898871648469955e-01,-7.714215751395059328e+00,-7.740192120149532506e+00
1.980000000000001315e+00,-1.253332335642969586e-01,-2.029260629696183926e+00,-2.055716606273718217e+00
2.000000000000001332e+00,8.391925477342311731e-15,3.583139107342351082e+00,3.572315255816929547e+00
