timeHist0,timeHist1,timeHist2,timeHist3
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,2.999999999999999889e-02,5.546583010764464916e+00,5.546583010764504884e+00
1.199999999999999956e+00,5.999999999999999778e-02,1.000522509169505980e+01,1.000522509169512553e+01
1.799999999999999822e+00,8.999999999999998279e-02,1.375495189593471501e+01,1.375495189593480916e+01
2.399999999999999911e+00,1.199999999999999956e-01,1.700172151818260957e+01,1.700172151818271615e+01
3.000000000000000000e+00,1.500000000000000222e-01,1.986242350889806119e+01,1.986242350889818553e+01
3.600000000000000089e+00,1.800000000000000211e-01,2.240899436758184748e+01,2.240899436758197893e+01
4.200000000000000178e+00,2.100000000000000200e-01,2.469035967794328101e+01,2.469035967794343378e+01
4.799999999999999822e+00,2.399999999999999911e-01,2.674310107728475572e+01,2.674310107728490848e+01
5.399999999999999467e+00,2.700000000000000178e-01,2.859661698234051386e+01,2.859661698234069505e+01
5.999999999999999112e+00,2.999999999999999889e-01,3.027564732669225123e+01,3.027564732669243952e+01
6.599999999999998757e+00,3.299999999999999045e-01,3.180155059550532926e+01,3.180155059550552110e+01
7.199999999999998401e+00,3.599999999999998757e-01,3.319299486425450141e+01,3.319299486425468615e+01
7.799999999999998046e+00,3.899999999999999023e-01,3.446637491438872303e+01,3.446637491438892198e+01
8.399999999999998579e+00,4.199999999999999289e-01,3.563610081967722465e+01,3.563610081967742360e+01
8.999999999999998224e+00,4.499999999999999001e-01,3.671482449761430900e+01,3.671482449761450795e+01
9.599999999999997868e+00,4.799999999999999267e-01,3.771363373439727695e+01,3.771363373439749722e+01
1.019999999999999751e+01,5.099999999999998979e-01,3.864222615620681012e+01,3.864222615620704460e+01
1.079999999999999716e+01,5.399999999999999245e-01,3.950906802974602527e+01,3.950906802974625975e+01
1.139999999999999680e+01,5.699999999999998401e-01,4.032153960607810461e+01,4.032153960607833909e+01
1.199999999999999645e+01,5.999999999999997558e-01,4.108606757176801239e+01,4.108606757176823976e+01
1.259999999999999609e+01,6.299999999999997824e-01,4.180824489796921739e+01,4.180824489796943766e+01
1.319999999999999574e+01,6.599999999999996980e-01,4.249293844589413993e+01,4.249293844589436731e+01
1.379999999999999538e+01,6.899999999999997247e-01,4.314438485284899372e+01,4.314438485284922820e+01
1.439999999999999503e+01,7.199999999999997513e-01,4.376627538354129143e+01,4.376627538354152591e+01
1.499999999999999467e+01,7.499999999999997780e-01,4.436183054953926330e+01,4.436183054953949778e+01
1.559999999999999432e+01,7.799999999999996936e-01,4.493386536835718914e+01,4.493386536835741651e+01
1.619999999999999574e+01,8.099999999999997202e-01,4.548484615790776076e+01,4.548484615790801655e+01
1.679999999999999716e+01,8.399999999999998579e-01,4.601693975139281179e+01,4.601693975139306048e+01
1.739999999999999858e+01,8.699999999999998845e-01,4.653205598185174807e+01,4.653205598185198255e+01
1.800000000000000000e+01,8.999999999999999112e-01,4.703188423312283817e+01,4.703188423312308686e+01
1.860000000000000142e+01,9.299999999999999378e-01,4.751792479178477180e+01,4.751792479178502759e+01
1.920000000000000284e+01,9.600000000000001865e-01,4.799151566796393809e+01,4.799151566796418678e+01
1.980000000000000426e+01,9.900000000000002132e-01,4.845385548549008803e+01,4.845385548549032961e+01
2.040000000000000568e+01,1.020000000000000240e+00,4.890602297634521278e+01,4.890602297634548279e+01
2.100000000000000711e+01,1.050000000000000488e+00,4.934899355235181417e+01,4.934899355235204865e+01
2.160000000000000853e+01,1.080000000000000515e+00,4.978365336956583320e+01,4.978365336956609610e+01
2.220000000000000995e+01,1.110000000000000542e+00,5.021081124836803866e+01,5.021081124836832288e+01
2.280000000000001137e+01,1.140000000000000568e+00,5.063120876491443312e+01,5.063120876491470312e+01
2.340000000000001279e+01,1.170000000000000817e+00,5.104552878732456378e+01,5.104552878732479826e+01
2.400000000000001421e+01,1.200000000000000622e+00,5.145440269250379828e+01,5.145440269250407539e+01
2.460000000000001563e+01,1.230000000000000870e+00,5.185841646648247405e+01,5.185841646648272274e+01
2.520000000000001705e+01,1.260000000000000675e+00,5.225811586222976501e+01,5.225811586223004213e+01
2.580000000000001847e+01,1.290000000000000924e+00,5.265401076367928113e+01,5.265401076367952271e+01
2.640000000000001990e+01,1.320000000000000950e+00,5.304657888278521938e+01,5.304657888278548938e+01
2.700000000000002132e+01,1.350000000000000977e+00,5.343626889746158781e+01,5.343626889746185071e+01
2.760000000000002274e+01,1.380000000000001004e+00,5.382350312187865171e+01,5.382350312187891461e+01
2.820000000000002416e+01,1.410000000000001252e+00,5.420867978650159102e+01,5.420867978650185393e+01
2.880000000000002558e+01,1.440000000000001279e+00,5.459217499315766275e+01,5.459217499315796829e+01
2.940000000000002700e+01,1.470000000000001306e+00,5.497434440006113476e+01,5.497434440006142609e+01
3.000000000000002842e+01,1.499999999999998668e+00,5.535552468287656325e+01,5.535552468287683325e+01
3.060000000000002984e+01,1.469999999999998641e+00,5.307121686322525278e+01,5.307121686322552989e+01
3.120000000000003126e+01,1.439999999999998170e+00,5.106930106119888535e+01,5.106930106119913404e+01
3.180000000000003268e+01,1.409999999999998366e+00,4.924346604748770773e+01,4.924346604748797063e+01
3.240000000000003411e+01,1.379999999999998117e+00,4.753633267987925137e+01,4.753633267987949296e+01
3.300000000000003553e+01,1.349999999999998312e+00,4.591494987143452988e+01,4.591494987143475015e+01
3.360000000000003695e+01,1.319999999999998064e+00,4.435911939019289463e+01,4.435911939019313621e+01
3.420000000000003837e+01,1.289999999999998259e+00,4.285554784731191091e+01,4.285554784731213829e+01
3.480000000000003979e+01,1.259999999999998010e+00,4.139482203716135444e+01,4.139482203716157471e+01
3.540000000000004121e+01,1.229999999999998206e+00,3.996980428457646184e+01,3.996980428457668211e+01
3.600000000000004263e+01,1.199999999999997735e+00,3.857475882361148933e+01,3.857475882361169539e+01
