timeHist0,timeHist1,timeHist2,timeHist3
7.140000000000003411e+01,7.600000000000022737e+00,2.666150962922567851e+05,2.711990505345748970e+05
7.200000000000002842e+01,8.000000000000017764e+00,2.784763740122247837e+05,2.832253628075054148e+05
7.260000000000002274e+01,8.400000000000014566e+00,2.903167210062718368e+05,2.952246268895504763e+05
7.320000000000001705e+01,8.800000000000009592e+00,3.021371109968703822e+05,3.071974187353047892e+05
7.380000000000001137e+01,9.200000000000008171e+00,3.139384553076263401e+05,3.191442495819528122e+05
7.440000000000000568e+01,9.600000000000004974e+00,3.257216021584020345e+05,3.310655688577067340e+05
7.500000000000000000e+01,1.000000000000000000e+01,3.374873358352998039e+05,3.429617670596079552e+05
7.559999999999999432e+01,9.600000000000004974e+00,3.081675856686719344e+05,3.131770638671081397e+05
7.619999999999998863e+01,9.200000000000008171e+00,2.843462277442509658e+05,2.889856604452338070e+05
7.679999999999998295e+01,8.800000000000011369e+00,2.640172375341705047e+05,2.683458891780433478e+05
7.739999999999997726e+01,8.400000000000014566e+00,2.459315761181837006e+05,2.499859861902566336e+05
7.799999999999997158e+01,8.000000000000019540e+00,2.293054877803301206e+05,2.331077353269690939e+05
7.859999999999996589e+01,7.600000000000022737e+00,2.136449196756756282e+05,2.172079505612644716e+05
7.919999999999996021e+01,7.200000000000025935e+00,1.986372505812631862e+05,2.019683067917336011e+05
7.979999999999995453e+01,6.800000000000030909e+00,1.840838145747788367e+05,1.871866318369103246e+05
8.039999999999994884e+01,6.400000000000034106e+00,1.698576472189498600e+05,1.727338551017081772e+05
8.099999999999994316e+01,6.000000000000039080e+00,1.558769649066689599e+05,1.585269725269543123e+05
8.159999999999993747e+01,5.600000000000041389e+00,1.420884981381950201e+05,1.445120493690235016e+05
8.219999999999993179e+01,5.200000000000045475e+00,1.284570086774219380e+05,1.306535257615781738e+05
8.279999999999992610e+01,4.800000000000049560e+00,1.149586914790627052e+05,1.169274836320504110e+05
8.339999999999992042e+01,4.400000000000052758e+00,1.015770186050875782e+05,1.033174048013548600e+05
8.399999999999991473e+01,4.000000000000056843e+00,8.830011891525064129e+04,8.981149641476687975e+04
8.459999999999990905e+01,3.600000000000060929e+00,7.511912405020130973e+04,7.640100291128226672e+04
8.519999999999990337e+01,3.200000000000065015e+00,6.202712271614431666e+04,6.307913930701814388e+04
8.579999999999989768e+01,2.800000000000068212e+00,4.901849816191194259e+04,4.984041606527884869e+04
8.639999999999989200e+01,2.400000000000072298e+00,3.608850724766912026e+04,3.668021100412152009e+04
8.699999999999988631e+01,2.000000000000076383e+00,2.323301199186863232e+04,2.359449724193338261e+04
8.759999999999988063e+01,1.600000000000080247e+00,1.044830747833182068e+04,1.057966985040065447e+04
8.819999999999987494e+01,1.200000000000083222e+00,-2.268989247429391071e+03,-2.367564942468199661e+03
8.879999999999986926e+01,8.000000000000873079e-01,-1.492201161224550924e+04,-1.525026083636087424e+04
8.939999999999986358e+01,4.000000000000913936e-01,-2.751369138378831849e+04,-2.807127728166351881e+04
8.999999999999985789e+01,9.436895709313830594e-14,-4.004679090110814286e+04,-4.083330920969293220e+04
9.059999999999985221e+01,-3.999999999999004352e-01,-5.252392532851250144e+04,-5.353890650415995333e+04
9.119999999999984652e+01,-7.999999999998985700e-01,-6.494757852918685967e+04,-6.619048693943070248e+04
9.179999999999984084e+01,-1.199999999999894484e+00,-7.732011484620659030e+04,-7.879034497401500994e+04
9.239999999999983515e+01,-1.599999999999890399e+00,-8.964378824636951322e+04,-9.134065793642224162e+04
9.299999999999982947e+01,-1.999999999999886313e+00,-1.019207497509277746e+05,-1.038434905957518204e+05
9.359999999999982379e+01,-2.399999999999882228e+00,-1.141530537364594929e+05,-1.163007987585042720e+05
9.419999999999981810e+01,-2.799999999999878142e+00,-1.263426634694053209e+05,-1.287144323052775580e+05
9.479999999999981242e+01,-3.199999999999874056e+00,-1.384914560955412162e+05,-1.410861379317341780e+05
9.539999999999980673e+01,-3.599999999999869971e+00,-1.506012272133758815e+05,-1.534175617594430223e+05
9.599999999999980105e+01,-3.999999999999868106e+00,-1.626736951007803436e+05,-1.657102519162351964e+05
9.659999999999979536e+01,-4.399999999999863576e+00,-1.747105046260618838e+05,-1.779656611413822975e+05
9.719999999999978968e+01,-4.799999999999860378e+00,-1.867132308511758456e+05,-1.901851494411116000e+05
9.779999999999978400e+01,-5.199999999999855405e+00,-1.986833823212947464e+05,-2.023699868001573486e+05
9.839999999999977831e+01,-5.599999999999852207e+00,-2.106224040285148949e+05,-2.145213559422799735e+05
9.899999999999977263e+01,-5.999999999999847233e+00,-2.225316800360956986e+05,-2.266403551249989541e+05
9.959999999999976694e+01,-6.399999999999844036e+00,-2.344125357518318633e+05,-2.387280009498610743e+05
1.001999999999997613e+02,-6.799999999999839062e+00,-2.462662398438842501e+05,-2.507852311684446468e+05
1.007999999999997556e+02,-7.199999999999837641e+00,-2.580940057988648769e+05,-2.628129074652905692e+05
1.013999999999997499e+02,-7.599999999999833555e+00,-2.698969931293534464e+05,-2.748118182014507474e+05
1.019999999999997442e+02,-7.999999999999829470e+00,-2.816763082459038123e+05,-2.867826811059322208e+05
1.025999999999997385e+02,-8.399999999999824496e+00,-2.934330050162500120e+05,-2.987261459065233939e+05
1.031999999999997328e+02,-8.799999999999821299e+00,-3.051680850415981258e+05,-3.106427968960168073e+05
1.037999999999997272e+02,-9.199999999999818101e+00,-3.168824976860299357e+05,-3.225331554343150347e+05
1.043999999999997215e+02,-9.599999999999813127e+00,-3.285771399000027450e+05,-3.343976823911019601e+05
1.049999999999997158e+02,-9.999999999999811706e+00,-3.402528558823726489e+05,-3.462367805373952724e+05
1.055999999999997101e+02,-9.600000000000193268e+00,-3.110022772659980110e+05,-3.164521501038796268e+05
1.061999999999997044e+02,-9.200000000000196465e+00,-2.872363440779192024e+05,-2.922620193537712330e+05
1.067999999999996987e+02,-8.800000000000201439e+00,-2.669538997282554046e+05,-2.716246665867522825e+05
1.073999999999996930e+02,-8.400000000000204636e+00,-2.489088493963731744e+05,-2.532682279122617911e+05
1.079999999999996874e+02,-8.000000000000207834e+00,-2.323192358467593149e+05,-2.363943675670563825e+05
1.085999999999996817e+02,-7.600000000000211919e+00,-2.166921116640907712e+05,-2.204997766181850457e+05
1.091999999999996760e+02,-7.200000000000216005e+00,-2.017155365713112406e+05,-2.052660119652635767e+05
1.097999999999996703e+02,-6.800000000000219202e+00,-1.871912627895690093e+05,-1.904907916280025383e+05
1.103999999999996646e+02,-6.400000000000223288e+00,-1.729925798504734994e+05,-1.760449441308563692e+05
1.109999999999996589e+02,-6.000000000000227374e+00,-1.590378548540054180e+05,-1.618453729884999047e+05
1.115999999999996533e+02,-5.600000000000231459e+00,-1.452739037708623218e+05,-1.478380585779552930e+05
1.121999999999996476e+02,-5.200000000000235545e+00,-1.316655325300075638e+05,-1.339873627043671149e+05
1.127999999999996419e+02,-4.800000000000238742e+00,-1.181889540783064294e+05,-1.202692945834010025e+05
1.133999999999996362e+02,-4.400000000000242828e+00,-1.048276418702245719e+05,-1.066672681184307439e+05
1.139999999999996305e+02,-4.000000000000246914e+00,-9.156971558599721175e+04,-9.316942662526051572e+04
1.145999999999996248e+02,-3.600000000000249667e+00,-7.840629086688956886e+04,-7.976695419969983050e+04
1.151999999999996191e+02,-3.200000000000253753e+00,-6.533043588845534396e+04,-6.645300848785802373e+04
1.157999999999996135e+02,-2.800000000000257838e+00,-5.233651018790027592e+04,-5.322204511787850061e+04
1.163999999999996078e+02,-2.400000000000261924e+00,-3.941974448807671433e+04,-4.006938923356631130e+04
1.169999999999996021e+02,-2.000000000000264677e+00,-2.657597263112604924e+04,-2.699096312360891170e+04
1.175999999999995964e+02,-1.600000000000268985e+00,-1.380145965403273658e+04,-1.398311261187234777e+04
1.181999999999995907e+02,-1.200000000000273070e+00,-1.092790735625874504e+03,-1.042496049599687012e+03
1.187999999999995850e+02,-8.000000000002771561e-01,1.155320123737210815e+04,1.183398692820326323e+04
1.193999999999995794e+02,-4.000000000002801315e-01,2.413948354453101638e+04,2.464924133428385176e+04
1.199999999999995737e+02,-2.842170943040400743e-13,3.666885584413955803e+04,3.740600661708724510e+04
