timeHist0,timeHist1,timeHist2,timeHist3
4.749999999999991118e+00,5.000000000000000000e-01,3.681278810002027768e+01,3.681278810002049084e+01
4.799999999999990941e+00,5.000000000000000000e-01,3.670487903525334161e+01,3.670487903525353346e+01
4.849999999999990763e+00,5.000000000000000000e-01,3.659809331823447565e+01,3.659809331823469591e+01
4.899999999999990585e+00,5.000000000000000000e-01,3.649241156799160279e+01,3.649241156799183727e+01
4.949999999999990408e+00,5.000000000000000000e-01,3.638781501686457176e+01,3.638781501686477782e+01
4.999999999999990230e+00,5.000000000000000000e-01,3.628428547874780463e+01,3.628428547874801779e+01
5.049999999999990052e+00,5.000000000000000000e-01,3.618180531942680034e+01,3.618180531942700640e+01
5.099999999999989875e+00,5.000000000000000000e-01,3.608035742885637376e+01,3.608035742885658692e+01
5.149999999999989697e+00,5.000000000000000000e-01,3.597992519524079569e+01,3.597992519524100175e+01
5.199999999999989519e+00,5.000000000000000000e-01,3.588049248078591802e+01,3.588049248078613118e+01
5.249999999999989342e+00,5.000000000000000000e-01,3.578204359900361453e+01,3.578204359900381348e+01
5.299999999999989164e+00,5.000000000000000000e-01,3.568456329345715261e+01,3.568456329345737288e+01
5.349999999999988987e+00,5.000000000000000000e-01,3.558803671784541933e+01,3.558803671784562539e+01
5.399999999999988809e+00,5.000000000000000000e-01,3.549244941733031311e+01,3.549244941733052627e+01
5.449999999999988631e+00,5.000000000000000000e-01,3.539778731102033049e+01,3.539778731102052234e+01
5.499999999999988454e+00,5.000000000000000000e-01,3.530403667552771196e+01,3.530403667552792513e+01
5.549999999999988276e+00,5.000000000000000000e-01,3.521118412952522903e+01,3.521118412952542798e+01
5.599999999999988098e+00,5.000000000000000000e-01,3.511921661923162929e+01,3.511921661923181404e+01
5.649999999999987921e+00,5.000000000000000000e-01,3.502812140476173397e+01,3.502812140476194713e+01
5.699999999999987743e+00,5.000000000000000000e-01,3.493788604728150915e+01,3.493788604728172231e+01
5.749999999999987566e+00,5.000000000000000000e-01,3.484849839691187867e+01,3.484849839691208473e+01
5.799999999999987388e+00,5.000000000000000000e-01,3.475994658133078730e+01,3.475994658133100046e+01
5.849999999999987210e+00,5.000000000000000000e-01,3.467221899502536075e+01,3.467221899502555260e+01
5.899999999999987033e+00,5.000000000000000000e-01,3.458530428914995980e+01,3.458530428915018717e+01
5.949999999999986855e+00,5.000000000000000000e-01,3.449919136194986180e+01,3.449919136195007496e+01
