timeHist0,timeHist1,timeHist2,timeHist3
3.400000000000000000e+01,1.020000000000000018e+00,4.321894064210520980e+01,4.321894064210541586e+01
3.500000000000000000e+01,1.049999999999999822e+00,4.365133741126609124e+01,4.365133741126633282e+01
3.600000000000000000e+01,1.080000000000000071e+00,4.407729792170768235e+01,4.407729792170792393e+01
3.700000000000000000e+01,1.109999999999999876e+00,4.449754909205888254e+01,4.449754909205910280e+01
3.800000000000000000e+01,1.140000000000000124e+00,4.491276835282510405e+01,4.491276835282533852e+01
3.900000000000000000e+01,1.169999999999999929e+00,4.532358778394674914e+01,4.532358778394699073e+01
4.000000000000000000e+01,1.200000000000000178e+00,4.573059765499013452e+01,4.573059765499037610e+01
4.100000000000000000e+01,1.229999999999999982e+00,4.613434949027475795e+01,4.613434949027500664e+01
4.200000000000000000e+01,1.260000000000000009e+00,4.653535875557452783e+01,4.653535875557477652e+01
4.300000000000000000e+01,1.290000000000000036e+00,4.693410724244371579e+01,4.693410724244397159e+01
4.400000000000000000e+01,1.320000000000000062e+00,4.733104520976286977e+01,4.733104520976311846e+01
4.500000000000000000e+01,1.350000000000000089e+00,4.772659332899210227e+01,4.772659332899235807e+01
4.600000000000000000e+01,1.380000000000000115e+00,4.812114446922402777e+01,4.812114446922428357e+01
4.700000000000000000e+01,1.409999999999999920e+00,4.851506534992108044e+01,4.851506534992134334e+01
4.800000000000000000e+01,1.439999999999999947e+00,4.890869808277629716e+01,4.890869808277654585e+01
4.900000000000000000e+01,1.469999999999999973e+00,4.930236161910215742e+01,4.930236161910242743e+01
5.000000000000000000e+01,1.500000000000000000e+00,4.969635311525131982e+01,4.969635311525159693e+01
5.100000000000000000e+01,1.469999999999999973e+00,4.763810824238021269e+01,4.763810824238045427e+01
5.200000000000000000e+01,1.439999999999999947e+00,4.587318188654035112e+01,4.587318188654059270e+01
5.300000000000000000e+01,1.409999999999999920e+00,4.427364463939903771e+01,4.427364463939927930e+01
5.400000000000000000e+01,1.379999999999999893e+00,4.278236032840547409e+01,4.278236032840570857e+01
5.500000000000000000e+01,1.349999999999999867e+00,4.137030375572596341e+01,4.137030375572618368e+01
5.600000000000000000e+01,1.319999999999999840e+00,4.002039836739490397e+01,4.002039836739512424e+01
5.700000000000000000e+01,1.290000000000000036e+00,3.872109951924195315e+01,3.872109951924216631e+01
5.800000000000000000e+01,1.260000000000000231e+00,3.746372920029033793e+01,3.746372920029055109e+01
5.900000000000000000e+01,1.229999999999999982e+00,3.624129806480279115e+01,3.624129806480299720e+01
6.000000000000000000e+01,1.200000000000000178e+00,3.504793586212215217e+01,3.504793586212235112e+01
6.100000000000000000e+01,1.169999999999999929e+00,3.387858224599995083e+01,3.387858224600014267e+01
6.200000000000000000e+01,1.140000000000000124e+00,3.272879687131501925e+01,3.272879687131520399e+01
6.300000000000000000e+01,1.109999999999999876e+00,3.159462949757396899e+01,3.159462949757416084e+01
6.400000000000000000e+01,1.080000000000000071e+00,3.047252377110931576e+01,3.047252377110948629e+01
6.500000000000000000e+01,1.049999999999999822e+00,2.935924201904281716e+01,2.935924201904299835e+01
