timeHist0,timeHist1,timeHist2,timeHist3
9.399999999999998634e-03,-3.412904999999999411e-01,-3.872772665868972553e+01,-3.824896856681259294e+01
9.599999999999999159e-03,-3.525119999999999365e-01,-3.988735045667937840e+01,-3.939952091217011798e+01
9.799999999999999684e-03,-3.637514999999999499e-01,-4.099542092922074943e+01,-4.050313751053207056e+01
1.000000000000000021e-02,-3.750000000000000000e-01,-4.206283624755221240e+01,-4.156638078653148938e+01
1.020000000000000073e-02,-3.862484999999999946e-01,-4.314584650121433640e+01,-4.264965574648141455e+01
1.040000000000000126e-02,-3.974880000000000635e-01,-4.416996104003554535e+01,-4.367569228833863093e+01
1.060000000000000178e-02,-4.087095000000001144e-01,-4.515118211141471960e+01,-4.466517191620446425e+01
1.080000000000000231e-02,-4.199040000000001105e-01,-4.601852663794971932e+01,-4.554441188201888480e+01
1.100000000000000283e-02,-4.310625000000000706e-01,-4.675946772933976803e+01,-4.630597739224612042e+01
1.120000000000000336e-02,-4.421760000000001245e-01,-4.737044797113150452e+01,-4.694256399627472831e+01
1.140000000000000388e-02,-4.532355000000001799e-01,-4.779221518626594190e+01,-4.740050097100520077e+01
1.160000000000000440e-02,-4.642320000000001445e-01,-4.785517555283541924e+01,-4.750758205657069766e+01
1.180000000000000493e-02,-4.751565000000002037e-01,-4.750572781716956428e+01,-4.721285352361981325e+01
1.200000000000000545e-02,-4.860000000000004317e-01,-4.664683604215900914e+01,-4.641217799403709421e+01
1.220000000000000598e-02,-4.967535000000004031e-01,-4.508149754821964450e+01,-4.490683175717394704e+01
1.240000000000000650e-02,-5.074080000000004143e-01,-4.267408579852423856e+01,-4.254422123904635100e+01
1.260000000000000703e-02,-5.179545000000003174e-01,-3.932350253894225744e+01,-3.920728061959455601e+01
1.280000000000000755e-02,-5.283840000000004089e-01,-3.496664026327154318e+01,-3.480072155112914345e+01
1.300000000000000808e-02,-5.386875000000004299e-01,-2.987770845488664406e+01,-2.956909976305371757e+01
1.320000000000000860e-02,-5.488560000000004546e-01,-2.426840091000728705e+01,-2.369771192414521721e+01
1.340000000000000913e-02,-5.588805000000005574e-01,-1.854437848809180878e+01,-1.759415392675879630e+01
1.360000000000000965e-02,-5.687520000000003684e-01,-1.315355473481580617e+01,-1.173732148422665134e+01
1.380000000000001018e-02,-5.784615000000005169e-01,-8.539086428924310468e+00,-6.648394481472228001e+00
1.400000000000001070e-02,-5.880000000000005222e-01,-5.115146114011711376e+00,-2.834706913156189501e+00
1.420000000000001122e-02,-5.973585000000005696e-01,-3.223352270379431950e+00,-7.312133905042975668e-01
