timeHist0,timeHist1,timeHist2
1.800000000000000933e+00,5.000000000000000000e+01,4.964943944608306015e-01
1.850000000000000977e+00,5.000000000000000000e+01,5.005520136867307457e-01
1.900000000000001021e+00,5.000000000000000000e+01,5.045536324466064482e-01
1.950000000000001066e+00,5.000000000000000000e+01,5.085021462566874373e-01
2.000000000000000888e+00,5.000000000000000000e+01,5.124002656790014321e-01
2.050000000000000711e+00,5.000000000000000000e+01,5.162505293566561626e-01
2.100000000000000533e+00,5.000000000000000000e+01,5.200553160063625668e-01
2.150000000000000355e+00,5.000000000000000000e+01,5.238168554640448837e-01
2.200000000000000178e+00,5.000000000000000000e+01,5.275372388694420378e-01
2.250000000000000000e+00,5.000000000000000000e+01,5.312184280667979763e-01
2.299999999999999822e+00,5.000000000000000000e+01,5.348622642909122149e-01
2.349999999999999645e+00,5.000000000000000000e+01,5.384704762008698520e-01
2.399999999999999467e+00,5.000000000000000000e+01,5.420446873175894797e-01
2.449999999999999289e+00,5.000000000000000000e+01,5.455864229158214895e-01
2.499999999999999112e+00,5.000000000000000000e+01,5.490971164163228613e-01
2.549999999999998934e+00,5.000000000000000000e+01,5.525781153195534756e-01
2.599999999999998757e+00,5.000000000000000000e+01,5.560306867183312240e-01
2.649999999999998579e+00,5.000000000000000000e+01,5.594560224233832146e-01
2.699999999999998401e+00,5.000000000000000000e+01,5.628552437325987645e-01
2.749999999999998224e+00,5.000000000000000000e+01,5.662294058719806733e-01
2.799999999999998046e+00,5.000000000000000000e+01,5.695795021337745068e-01
2.849999999999997868e+00,5.000000000000000000e+01,5.729064677349886558e-01
2.899999999999997691e+00,5.000000000000000000e+01,5.762111834174828973e-01
2.949999999999997513e+00,5.000000000000000000e+01,5.794944788089667620e-01
2.999999999999997335e+00,5.000000000000000000e+01,5.827571355625982275e-01
3.049999999999997158e+00,5.000000000000000000e+01,5.859998902913716723e-01
3.099999999999996980e+00,5.000000000000000000e+01,5.892234373121451041e-01
3.149999999999996803e+00,5.000000000000000000e+01,5.924284312129223240e-01
3.199999999999996625e+00,5.000000000000000000e+01,5.956154892559070158e-01
3.249999999999996447e+00,5.000000000000000000e+01,5.987851936278361098e-01
3.299999999999996270e+00,5.000000000000000000e+01,6.019380935481882799e-01
3.349999999999996092e+00,5.000000000000000000e+01,6.050747072450340935e-01
3.399999999999995914e+00,5.000000000000000000e+01,6.081955238075351655e-01
3.449999999999995737e+00,5.000000000000000000e+01,6.113010049234155474e-01
3.499999999999995559e+00,5.000000000000000000e+01,6.143915865090936457e-01
3.549999999999995381e+00,5.000000000000000000e+01,6.174676802395943076e-01
3.599999999999995204e+00,5.000000000000000000e+01,6.205296749848283611e-01
3.649999999999995026e+00,5.000000000000000000e+01,6.235779381583516079e-01
3.699999999999994849e+00,5.000000000000000000e+01,6.266128169842687390e-01
3.749999999999994671e+00,5.000000000000000000e+01,6.296346396875457385e-01
3.799999999999994493e+00,5.000000000000000000e+01,6.326437166126198663e-01
3.849999999999994316e+00,5.000000000000000000e+01,6.356403412748544701e-01
3.899999999999994138e+00,5.000000000000000000e+01,6.386247913490712413e-01
3.949999999999993960e+00,5.000000000000000000e+01,6.415973295990998748e-01
3.999999999999993783e+00,5.000000000000000000e+01,6.445582047520194147e-01
4.049999999999993605e+00,5.000000000000000000e+01,6.475076523205141044e-01
4.099999999999993427e+00,5.000000000000000000e+01,6.504458953765426266e-01
4.149999999999993250e+00,5.000000000000000000e+01,6.533731452793040129e-01
4.199999999999993072e+00,5.000000000000000000e+01,6.562896023602868834e-01
4.249999999999992895e+00,5.000000000000000000e+01,6.591954565680093747e-01
4.299999999999992717e+00,5.000000000000000000e+01,6.620908880748872516e-01
4.349999999999992539e+00,5.000000000000000000e+01,6.649760678485100440e-01
4.399999999999992362e+00,5.000000000000000000e+01,6.678511581894625015e-01
4.449999999999992184e+00,5.000000000000000000e+01,6.707163132376868786e-01
4.499999999999992006e+00,5.000000000000000000e+01,6.735716794492653259e-01
4.549999999999991829e+00,5.000000000000000000e+01,6.764173960453738754e-01
4.599999999999991651e+00,5.000000000000000000e+01,6.792535954350604754e-01
4.649999999999991473e+00,5.000000000000000000e+01,6.820804036133861770e-01
4.699999999999991296e+00,5.000000000000000000e+01,6.848979405363863071e-01
4.749999999999991118e+00,5.000000000000000000e+01,6.877063204742080993e-01
4.799999999999990941e+00,5.000000000000000000e+01,6.905056523437047566e-01
4.849999999999990763e+00,5.000000000000000000e+01,6.932960400216896524e-01
4.899999999999990585e+00,5.000000000000000000e+01,6.960775826399744348e-01
4.949999999999990408e+00,5.000000000000000000e+01,6.988503748632551860e-01
4.999999999999990230e+00,5.000000000000000000e+01,7.016145071508430586e-01
5.049999999999990052e+00,5.000000000000000000e+01,7.043700660031758654e-01
5.099999999999989875e+00,5.000000000000000000e+01,7.071171341939939126e-01
5.149999999999989697e+00,5.000000000000000000e+01,7.098557909890111928e-01
5.199999999999989519e+00,5.000000000000000000e+01,7.125861123518566487e-01
5.249999999999989342e+00,5.000000000000000000e+01,7.153081711380299135e-01
5.299999999999989164e+00,5.000000000000000000e+01,7.180220372775533155e-01
5.349999999999988987e+00,5.000000000000000000e+01,7.207277779469791756e-01
5.399999999999988809e+00,5.000000000000000000e+01,7.234254577313604662e-01
