timeHist0,timeHist1,timeHist2,timeHist3
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.999999999999999889e-02,4.215969555520000966e+00,4.215969555520032941e+00
6.000000000000000000e+00,5.999999999999999778e-02,7.318384696137766987e+00,7.318384696137819390e+00
9.000000000000000000e+00,8.999999999999999667e-02,9.807618363388359128e+00,9.807618363388421301e+00
1.200000000000000000e+01,1.199999999999999956e-01,1.188385228671027960e+01,1.188385228671035243e+01
1.500000000000000000e+01,1.500000000000000222e-01,1.366231977204139802e+01,1.366231977204148151e+01
1.800000000000000000e+01,1.799999999999999933e-01,1.521878428599544364e+01,1.521878428599553246e+01
2.100000000000000000e+01,2.100000000000000200e-01,1.660499997924498317e+01,1.660499997924508975e+01
2.400000000000000000e+01,2.399999999999999911e-01,1.785697635873318845e+01,1.785697635873330213e+01
2.700000000000000000e+01,2.700000000000000178e-01,1.900025341814638580e+01,1.900025341814648883e+01
3.000000000000000000e+01,3.000000000000000444e-01,2.005338756674991174e+01,2.005338756675004319e+01
3.300000000000000000e+01,3.300000000000000155e-01,2.103025352103686174e+01,2.103025352103698964e+01
3.600000000000000000e+01,3.599999999999999867e-01,2.194155628172371664e+01,2.194155628172383743e+01
3.900000000000000000e+01,3.900000000000000133e-01,2.279582085884764098e+01,2.279582085884777243e+01
4.200000000000000000e+01,4.200000000000000400e-01,2.360003980199641660e+01,2.360003980199655516e+01
4.500000000000000000e+01,4.499999999999999556e-01,2.436009797235933760e+01,2.436009797235947971e+01
4.800000000000000000e+01,4.799999999999999822e-01,2.508105294458380996e+01,2.508105294458394496e+01
5.100000000000000000e+01,5.100000000000000089e-01,2.576732211337572664e+01,2.576732211337588296e+01
5.400000000000000000e+01,5.400000000000000355e-01,2.642280961581730026e+01,2.642280961581744236e+01
5.700000000000000000e+01,5.700000000000000622e-01,2.705099445164585248e+01,2.705099445164600525e+01
6.000000000000000000e+01,6.000000000000000888e-01,2.765499356194840530e+01,2.765499356194856517e+01
