// time(s) p_w(Pa) rhoeUeCH(kg/m2/s) h_r(J/kg) chemistryOn
0.0    101325.0   0.0   0.0     1
0.1    101325.0   0.3   1.5e6   1
60.0   101325.0   0.3   1.5e6   1
60.1   101325.0   0.0   0.0     0
120.0  101325.0   0.0   0.0     0
600.0  101325.0   0.0   0.0     0
