1.000000000000000000e+00,1.020000000000000018e+00,1.040000000000000036e+00,1.060000000000000053e+00,1.080000000000000071e+00,1.100000000000000089e+00,1.120000000000000107e+00,1.140000000000000124e+00,1.159999999999999920e+00,1.179999999999999938e+00,1.199999999999999956e+00,1.219999999999999973e+00,1.239999999999999991e+00,1.260000000000000009e+00,1.280000000000000027e+00,1.300000000000000044e+00,1.320000000000000062e+00,1.340000000000000080e+00,1.359999999999999876e+00,1.379999999999999893e+00,1.399999999999999911e+00,1.419999999999999929e+00,1.439999999999999947e+00,1.459999999999999964e+00,1.479999999999999982e+00,1.500000000000000000e+00,1.520000000000000018e+00,1.540000000000000036e+00,1.560000000000000053e+00,1.580000000000000071e+00,1.600000000000000089e+00,1.620000000000000107e+00,1.640000000000000124e+00,1.660000000000000142e+00,1.680000000000000160e+00,1.699999999999999956e+00,1.719999999999999973e+00,1.739999999999999991e+00,1.760000000000000009e+00,1.780000000000000027e+00,1.800000000000000044e+00,1.819999999999999840e+00,1.839999999999999858e+00,1.859999999999999876e+00,1.879999999999999893e+00,1.899999999999999911e+00,1.919999999999999929e+00,1.939999999999999947e+00,1.959999999999999964e+00,1.979999999999999982e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.121607931961374982e+00,2.035567952880517506e+00,2.889293496632346692e+00,3.707636648255360878e+00,4.497532968483812787e+00,5.262006682642008215e+00,6.003080522559968379e+00,6.722437225114304304e+00,7.421580096281497951e+00,8.101879443937697545e+00,8.764592089938844310e+00,9.410873790082414203e+00,1.004178916814942113e+01,1.065832031466307406e+01,1.126137440499953257e+01,1.185179049870002821e+01,1.243034562733324044e+01,1.299776025663147827e+01,1.355470319577660909e+01,1.410179601698020946e+01,1.463961704042947254e+01,1.516870493278315202e+01,1.568956196147061810e+01,1.620265694191915529e+01,1.670842791038957031e+01,1.720728455123860812e+01,1.769961040406628427e+01,1.818576487327475633e+01,1.866608506000483914e+01,1.914088743417494598e+01,1.961046936238174254e+01,2.007511050569626931e+01,2.053507409987000187e+01,2.099060812912806284e+01,2.144194640354492520e+01,2.188930954895461412e+01,2.233290591742294495e+01,2.277293242548990548e+01,2.320957532666307088e+01,2.364301092399567850e+01,2.407340622800754915e+01,2.450091956469345789e+01,2.492570113790508302e+01,2.534789354998358490e+01,2.576763228415248719e+01,2.618504615185297268e+01,2.660025770790800692e+01,2.701338363613824356e+01,2.742453510781351511e+01,2.783381811511048909e+01
