timeHist0,timeHist1,timeHist2,timeHist3
4.000000000000000888e+00,2.386577046270461633e+00,-1.006364349730967120e+02,3.390861419739846383e+02
4.200000000000001066e+00,2.426758244597631009e+00,-9.747361874519923219e+01,3.399975837323045198e+02
4.400000000000001243e+00,2.464503193198328113e+00,-9.442880482683499110e+01,3.408706864980213140e+02
4.600000000000001421e+00,2.500003511914679954e+00,-9.149863579478420661e+01,3.417071326879297430e+02
4.800000000000001599e+00,2.533430830596728356e+00,-8.867962154916737916e+01,3.425085076957966521e+02
5.000000000000001776e+00,2.564939402684919489e+00,-8.596821189066531588e+01,3.432763123958825986e+02
5.200000000000001954e+00,2.594668322728749033e+00,-8.336084683313224275e+01,3.440119725108512512e+02
5.400000000000002132e+00,2.622743413260558487e+00,-8.085399145873503812e+01,3.447168457767838277e+02
5.600000000000002309e+00,2.649278835162893753e+00,-7.844415991871024119e+01,3.453922275539914608e+02
5.800000000000002487e+00,2.674378466362193230e+00,-7.612793179032676960e+01,3.460393553348316118e+02
6.000000000000002665e+00,2.698137085999157136e+00,-7.390196307027436262e+01,3.466594124625211748e+02
6.200000000000002842e+00,2.720641394885332076e+00,-7.176299343041155510e+01,3.472535312796341032e+02
6.400000000000003020e+00,2.741970897824660636e+00,-6.970785074724847163e+01,3.478227958588003617e+02
6.600000000000003197e+00,2.762198669064701129e+00,-6.773345369859919174e+01,3.483682444221840342e+02
6.800000000000003375e+00,2.781392018586295922e+00,-6.583681307157166884e+01,3.488908715244263590e+02
7.000000000000003553e+00,2.799613074006248148e+00,-6.401503200864449639e+01,3.493916300516032720e+02
7.200000000000003730e+00,2.816919290447667645e+00,-6.226530560293441852e+01,3.498714330733625388e+02
7.400000000000003908e+00,2.833363898732438546e+00,-6.058491994671944525e+01,3.503311555747265515e+02
7.600000000000004086e+00,2.848996300596788434e+00,-5.897125083112776167e+01,3.507716360866128298e+02
7.800000000000004263e+00,2.863862418260412213e+00,-5.742176218179797331e+01,3.511936782289528196e+02
